"fips","cases11.08","deaths11.08","population2019","rate_cases","rate_deaths","rate_fatality"
"04001",4127,184,71887,5740.95455367452,255.957266265111,4.4584443905985
"04003",2384,76,125922,1893.23549498896,60.3548228268293,3.18791946308725
"04005",5846,151,143476,4074.54905350024,105.244082634029,2.58296270954499
"04007",2168,75,54018,4013.47698915176,138.842608019549,3.45940959409594
"04009",1434,31,38837,3692.35522826171,79.8207894533563,2.16178521617852
"04011",116,2,9498,1221.30974942093,21.0570646451885,1.72413793103448
"04012",646,18,21108,3060.45101383362,85.2757248436612,2.78637770897833
"04013",166850,3709,4485414,3719.8350029674,82.6902488822659,2.22295474977525
"04015",4740,240,212181,2233.9417761251,113.110976006334,5.06329113924051
"04017",6803,258,110924,6133.02801918431,232.591684396524,3.7924445097751
"04019",30419,659,1047279,2904.57461669717,62.9249703278687,2.16640915217463
"04021",12805,231,462789,2766.91969774562,49.9147559687028,1.80398281921125
"04023",3130,66,46498,6731.47232139017,141.941588885543,2.10862619808307
"04025",3284,101,235099,1396.85834478241,42.9606250983628,3.07551766138855
"04027",14512,363,213787,6788.06475604223,169.795169958884,2.50137816979052
"05001",778,20,17486,4449.27370467803,114.377216058561,2.5706940874036
"05003",617,13,19657,3138.83095080633,66.1342015566974,2.10696920583468
"05005",916,13,41932,2184.48917294668,31.0025755985882,1.41921397379913
"05007",9508,130,279141,3406.16390999531,46.571445971749,1.3672696676483
"05009",1197,38,37432,3197.79867493054,101.517418251763,3.17460317460317
"05011",383,8,10763,3558.48741057326,74.3287187587104,2.088772845953
"05013",79,0,5189,1522.45133937175,0,0
"05015",1094,20,28380,3854.82734319944,70.4721634954193,1.82815356489945
"05017",1065,23,10118,10525.795611781,227.317651709824,2.15962441314554
"05019",602,6,22320,2697.13261648746,26.8817204301075,0.996677740863787
"05021",577,16,14551,3965.36320527799,109.958078482579,2.77296360485269
"05023",547,18,24919,2195.11216340945,72.2340382840403,3.29067641681901
"05025",281,13,7956,3531.92559074912,163.398692810458,4.62633451957295
"05027",805,22,23457,3431.81139958221,93.7886345227437,2.73291925465838
"05029",402,4,20846,1928.42751607023,19.1883334932361,0.995024875621891
"05031",5509,55,110332,4993.11169923504,49.8495450096074,0.998366309675077
"05033",2376,33,63257,3756.10604359992,52.1681394944433,1.38888888888889
"05035",2705,53,47955,5640.70482744239,110.520279428631,1.95933456561922
"05037",639,23,16419,3891.83263292527,140.081612765698,3.59937402190923
"05039",198,6,7009,2824.93936367527,85.604223141675,3.03030303030303
"05041",458,8,11361,4031.33526978259,70.4163365900889,1.74672489082969
"05043",473,7,18219,2596.19078983479,38.4214281793732,1.47991543340381
"05045",3748,44,126007,2974.43792805162,34.9186949931353,1.17395944503735
"05047",622,3,17715,3511.14874400226,16.9348010160881,0.482315112540193
"05049",383,11,12477,3069.64815260079,88.1622184820069,2.87206266318538
"05051",2838,78,99386,2855.53297245085,78.4818787354356,2.74841437632135
"05053",410,4,18265,2244.73035860936,21.8998083766767,0.975609756097561
"05055",1917,23,45325,4229.45394373966,50.7446221731936,1.19979134063641
"05057",670,5,21532,3111.6477800483,23.2212520899127,0.746268656716418
"05059",2418,39,33771,7159.98933996624,115.483699031714,1.61290322580645
"05061",687,15,13202,5203.75700651416,113.619148613846,2.18340611353712
"05063",1613,66,37825,4264.37541308658,174.487772637145,4.09175449473032
"05065",835,2,13629,6126.64171986206,14.6745909457774,0.239520958083832
"05067",1029,6,16719,6154.67432262695,35.8873138345595,0.583090379008746
"05069",4547,102,66824,6804.44151801748,152.639770142464,2.24323729931823
"05071",1090,11,26578,4101.13627812476,41.387613815938,1.00917431192661
"05073",220,3,6624,3321.25603864734,45.2898550724638,1.36363636363636
"05075",955,23,16406,5821.04108253078,140.192612458857,2.40837696335078
"05077",1118,18,8857,12622.7842384555,203.22908434007,1.61001788908766
"05079",2355,18,13024,18082.0024570025,138.206388206388,0.764331210191083
"05081",517,37,12259,4217.30973162574,301.819071702423,7.15667311411992
"05083",650,5,21466,3028.04434920339,23.2926488400261,0.769230769230769
"05085",2054,34,73309,2801.83879196279,46.3790257676411,1.65530671859786
"05087",473,6,16576,2853.52316602317,36.1969111969112,1.26849894291755
"05089",219,2,16694,1311.84856834791,11.9803522223553,0.91324200913242
"05091",1783,22,43257,4121.87622812493,50.8588205377164,1.23387549074593
"05093",2622,71,40651,6450.02582962289,174.65745000123,2.70785659801678
"05095",249,2,6701,3715.86330398448,29.8462915982689,0.803212851405622
"05097",198,9,8986,2203.42755397285,100.155797907857,4.54545454545455
"05099",366,14,8252,4435.28841492971,169.65584100824,3.82513661202186
"05101",345,21,7753,4449.89036501999,270.862891783826,6.08695652173913
"05103",434,9,23382,1856.12864596698,38.4911470361817,2.07373271889401
"05105",180,2,10455,1721.66427546628,19.1296030607365,1.11111111111111
"05107",807,16,17782,4538.29715442582,89.9786300753571,1.98265179677819
"05109",288,1,10718,2687.06848292592,9.33009889904833,0.347222222222222
"05111",1332,31,23528,5661.33968038082,131.757905474328,2.32732732732733
"05113",435,5,19964,2178.92205970747,25.0450811460629,1.14942528735632
"05115",2981,38,64072,4652.57834935697,59.3082781870396,1.27474002012747
"05117",275,5,8062,3411.06425204664,62.0193500372116,1.81818181818182
"05119",13223,230,391911,3373.98031695972,58.686793685301,1.73939348105574
"05121",754,26,17958,4198.68582247466,144.782269740506,3.44827586206897
"05123",1843,10,24994,7373.76970472914,40.0096023045531,0.542593597395551
"05125",3382,41,122437,2762.23690551059,33.4866094399569,1.21230041395624
"05127",265,2,10281,2577.57027526505,19.4533605680381,0.754716981132076
"05129",227,1,7881,2880.34513386626,12.6887450831113,0.440528634361234
"05131",5562,106,127827,4351.19340984299,82.9245777496147,1.90578928443006
"05133",1498,16,17007,8808.13782560122,94.0789086846593,1.06809078771696
"05135",446,12,17442,2557.04621029698,68.7994496044032,2.69058295964126
"05137",416,22,12506,3326.40332640333,175.915560530945,5.28846153846154
"05139",1261,53,38682,3259.91417196629,137.014632128639,4.203013481364
"05141",246,3,16545,1486.8540344515,18.1323662737987,1.21951219512195
"05143",12523,162,239187,5235.65243930481,67.7294334558316,1.29361973967899
"05145",1917,39,78753,2434.19298312445,49.5219229743629,2.03442879499218
"05147",152,0,6320,2405.06329113924,0,0
"05149",1411,32,21341,6611.68642519095,149.946113115599,2.26789510985117
"06001",24851,475,1671329,1486.90054441705,28.4204965030823,1.91139189569836
"06003",3,0,1129,265.721877767936,0,0
"06005",338,16,39752,850.27168444355,40.2495471925941,4.73372781065089
"06007",3229,54,219186,1473.17803144361,24.6366100024637,1.67234437906473
"06009",366,21,45905,797.298769197255,45.7466506916458,5.73770491803279
"06011",581,6,21547,2696.43105768785,27.8461038659674,1.03270223752151
"06013",20016,253,1153526,1735.20146056526,21.9327522743311,1.26398880895284
"06015",203,1,27812,729.900762260895,3.59557025744283,0.492610837438424
"06017",1487,4,192843,771.093583899856,2.07422618399423,0.268997982515131
"06019",32278,454,999101,3230.70440325853,45.4408513253415,1.40653076398786
"06021",716,3,28393,2521.74831824746,10.5659845736625,0.418994413407821
"06023",605,10,135558,446.303427315245,7.37691615397099,1.65289256198347
"06025",13398,341,181215,7393.42769638275,188.174268134536,2.54515599343186
"06027",250,15,18039,1385.8861355951,83.153168135706,6
"06029",35394,429,900202,3931.78419954632,47.6559705488324,1.21206984234616
"06031",8464,87,152940,5534.19641689551,56.8850529619459,1.02788279773157
"06033",746,17,64386,1158.63697077004,26.4032553660734,2.27882037533512
"06035",797,1,30573,2606.87534752887,3.27085990907009,0.125470514429109
"06037",322207,7172,10039107,3209.51853586181,71.4406171784004,2.22589825795219
"06039",5249,76,157327,3336.36311631189,48.3070293083832,1.44789483711183
"06041",7231,127,258826,2793.76878675249,49.0677134445535,1.75632692573641
"06043",89,2,17203,517.351624716619,11.625879207115,2.24719101123596
"06045",1228,21,86749,1415.5782775594,24.2077718475141,1.71009771986971
"06047",9982,164,277680,3594.78536444829,59.060789397868,1.64295732318173
"06049",75,0,8841,848.320325755005,0,0
"06051",346,2,14444,2395.45832179452,13.846579894766,0.578034682080925
"06053",12242,101,434061,2820.34091982463,23.2686189268329,0.825028590099657
"06055",2181,16,137744,1583.37205250319,11.6157509582995,0.73360843649702
"06057",699,9,99755,700.716756052328,9.02210415518019,1.28755364806867
"06059",62255,1509,3175692,1960.36013568066,47.5172025498694,2.423901694643
"06061",4692,60,398329,1177.92076399157,15.0629253707363,1.27877237851662
"06063",90,0,18807,478.545222523528,0,0
"06065",70696,1333,2470546,2861.55368084626,53.9556842900314,1.88553807853344
"06067",27530,508,1552058,1773.77391824275,32.7307355781807,1.84525971667272
"06069",1509,15,62808,2402.56018341613,23.8823079862438,0.99403578528827
"06071",68721,1096,2180085,3152.21654201556,50.2732691615235,1.59485455683125
"06073",60169,908,3338330,1802.36824999326,27.1992283566933,1.50908275025345
"06075",12967,151,881549,1470.93354992179,17.1289400816064,1.16449448600293
"06077",22635,494,762148,2969.89561082624,64.8168072342905,2.18246079081069
"06079",4568,33,283111,1613.50141817167,11.6562055165642,0.722416812609457
"06081",11810,162,766573,1540.62300654993,21.1330166859516,1.37171888230313
"06083",10128,131,446499,2268.31415075958,29.3393714207647,1.2934439178515
"06085",26490,430,1927852,1374.0681338609,22.3046167444389,1.62325405813515
"06087",3074,26,273213,1125.12947773349,9.51638465226764,0.845803513337671
"06089",2452,34,180080,1361.61705908485,18.8804975566415,1.38662316476346
"06091",7,0,3005,232.945091514143,0,0
"06093",292,0,43539,670.66308367211,0,0
"06095",8132,79,447643,1816.62619542805,17.6479918149061,0.971470732907034
"06097",10248,146,494336,2073.08389435526,29.534567581564,1.42466822794692
"06099",18368,407,550660,3335.63360331239,73.9113064322813,2.21581010452962
"06101",1992,12,96971,2054.22239638655,12.374833713172,0.602409638554217
"06103",1018,19,65084,1564.13250568496,29.1930428369492,1.8664047151277
"06105",43,0,12285,350.02035002035,0,0
"06107",18312,297,466195,3927.9700554489,63.7072469674707,1.6218872870249
"06109",329,8,54478,603.913506369544,14.6848269026029,2.43161094224924
"06111",15048,169,846006,1778.71078928518,19.9762176627589,1.12307283359915
"06113",3463,63,220500,1570.52154195011,28.5714285714286,1.81923187987294
"06115",1434,10,78668,1822.85046016169,12.7116489551025,0.697350069735007
"08001",18226,272,517421,3522.47009688436,52.5684114096645,1.49237353231647
"08003",393,9,16233,2420.99427092959,55.4426168915173,2.29007633587786
"08005",16332,391,656590,2487.39700574179,59.5500997578397,2.39407298554984
"08007",73,0,14029,520.350702117043,0,0
"08009",39,0,3581,1089.08126221726,0,0
"08011",24,0,5577,430.338891877353,0,0
"08013",6863,97,326196,2103.9497725294,29.7367227065936,1.41337607460294
"08014",1269,43,70465,1800.89406088129,61.0232030085858,3.38849487785658
"08015",466,20,20356,2289.25132639025,98.2511298879937,4.29184549356223
"08017",16,0,1831,873.839432004369,0,0
"08019",108,1,9700,1113.40206185567,10.3092783505155,0.925925925925926
"08021",103,1,8205,1255.33211456429,12.187690432663,0.970873786407767
"08023",48,1,3887,1234.88551582197,25.7267815796244,2.08333333333333
"08025",203,1,6061,3349.28229665072,16.498927569708,0.492610837438424
"08027",32,0,5068,631.412786108919,0,0
"08029",267,3,31162,856.812784802002,9.62710994159553,1.12359550561798
"08031",23218,458,727211,3192.74598431542,62.9803454568207,1.97260745972952
"08033",3,0,2055,145.985401459854,0,0
"08035",5532,68,351154,1575.3771849388,19.3647231698913,1.2292118582791
"08037",1675,10,55127,3038.43851470241,18.1399314310592,0.597014925373134
"08039",304,3,26729,1137.34146432714,11.2237644505967,0.986842105263158
"08041",14062,209,720403,1951.96299848835,29.011539374489,1.48627506755796
"08043",1107,2,47839,2314.01158050963,4.18068939568135,0.1806684733514
"08045",1390,5,60061,2314.31378098933,8.32486971578895,0.359712230215827
"08047",45,0,6243,720.807304180682,0,0
"08049",174,1,15734,1105.88534384136,6.35566289564002,0.574712643678161
"08051",347,7,17462,1987.17214522964,40.0870461573703,2.01729106628242
"08053",4,0,820,487.80487804878,0,0
"08055",50,3,6897,724.952878062926,43.4971726837756,6
"08057",9,0,1392,646.551724137931,0,0
"08059",11562,346,582881,1983.59527931087,59.360315398855,2.99256184051202
"08061",8,0,1406,568.990042674253,0,0
"08063",191,3,7097,2691.27800479076,42.2713822742004,1.57068062827225
"08065",163,0,8127,2005.66014519503,0,0
"08067",472,2,56221,839.54394265488,3.55738958752068,0.423728813559322
"08069",5425,61,356899,1520.03788186574,17.0916701924074,1.12442396313364
"08071",96,0,14506,661.795119260995,0,0
"08073",30,0,5701,526.223469566743,0,0
"08075",1529,14,22409,6823.15141237896,62.47489847829,0.91563113145847
"08077",2405,26,154210,1559.56163672914,16.8601258024771,1.08108108108108
"08079",21,0,769,2730.81924577373,0,0
"08081",100,1,13283,752.841978468719,7.52841978468719,1
"08083",295,5,26183,1126.68525379063,19.0963602337394,1.69491525423729
"08085",541,14,42758,1265.26030216568,32.7424107769306,2.58780036968577
"08087",1057,50,29068,3636.3010871061,172.010458235861,4.73036896877957
"08089",225,7,18278,1230.98807309334,38.2974067184593,3.11111111111111
"08091",52,2,4952,1050.08077544427,40.3877221324717,3.84615384615385
"08093",125,1,18845,663.305916688777,5.30644733351022,0.8
"08095",93,1,4265,2180.53927315358,23.4466588511137,1.0752688172043
"08097",324,2,17767,1823.60556087128,11.2568244498227,0.617283950617284
"08099",265,11,12172,2177.12783437397,90.3713440683536,4.15094339622642
"08101",3160,54,168424,1876.21716619959,32.061938916069,1.70886075949367
"08103",38,0,6324,600.885515496521,0,0
"08105",144,3,11267,1278.06869619242,26.6264311706754,2.08333333333333
"08107",286,9,25638,1115.53163273266,35.1041422887901,3.14685314685315
"08109",168,2,6824,2461.89917936694,29.3083235638921,1.19047619047619
"08111",12,0,728,1648.35164835165,0,0
"08113",118,0,8179,1442.71915882137,0,0
"08115",60,1,2248,2669.03914590747,44.4839857651246,1.66666666666667
"08117",961,4,31011,3098.90039018413,12.8986488665312,0.416233090530697
"08119",317,4,25388,1248.62139593509,15.7554750275721,1.26182965299685
"08121",127,1,4908,2587.61206193969,20.3748981255094,0.78740157480315
"08123",7961,164,324492,2453.37327268469,50.5405372089297,2.06004270820249
"08125",248,1,10019,2475.29693582194,9.98103603154007,0.403225806451613
"09001",26435,1447,943332,2802.30078063715,153.392442957517,5.47380366937772
"09003",19769,1505,891720,2216.95150944243,168.774951778585,7.61292933380545
"09005",2559,146,180333,1419.04144000266,80.9613326457165,5.705353653771
"09007",2231,198,162436,1373.46401044104,121.894161392795,8.87494397131331
"09009",19154,1137,854757,2240.87079719733,133.020261898996,5.93609689882009
"09011",4220,149,265206,1591.21588501014,56.1827409636283,3.53080568720379
"09013",1940,68,150721,1287.14644939988,45.1164734841197,3.50515463917526
"09015",1610,21,116782,1378.63711873405,17.9822232878355,1.30434782608696
"10001",3781,122,180786,2091.42300841879,67.4831015675993,3.22665961385877
"10003",14197,356,558753,2540.83646978182,63.7133044475824,2.50757202225822
"10005",8525,241,234225,3639.66271747252,102.892517878109,2.82697947214076
"11001",18001,654,705749,2550.62352196036,92.6675064364243,3.63313149269485
"12001",11123,78,269043,4134.28336734277,28.9916481751988,0.701249662860739
"12003",1852,27,29210,6340.29441971927,92.4340979116741,1.45788336933045
"12005",7139,141,174705,4086.31693426061,80.7074783205976,1.9750665359294
"12007",1267,15,28201,4492.74848409631,53.1896032055601,1.18389897395422
"12009",12680,392,601942,2106.5152456549,65.1225533357034,3.09148264984227
"12011",90997,1548,1952778,4659.8742919062,79.2716837244172,1.70115498313131
"12013",757,15,14105,5366.89117334279,106.34526763559,1.98150594451783
"12015",4005,165,188910,2120.05717008099,87.3431792917262,4.11985018726592
"12017",3584,142,149657,2394.80946430839,94.8836339095398,3.96205357142857
"12019",6510,127,219252,2969.18614197362,57.9242150584715,1.95084485407066
"12021",15263,259,384902,3965.42496531585,67.2898555996072,1.69691410600799
"12023",4386,79,71686,6118.34946851547,110.202829004269,1.80118559051528
"12027",1725,30,38001,4539.35422752033,78.945290913397,1.73913043478261
"12029",921,11,16826,5473.67169856175,65.3750148579579,1.1943539630836
"12031",36716,534,957755,3833.54824563693,55.7553862939896,1.45440679812616
"12033",14334,279,318316,4503.0724186029,87.6487515550585,1.94642109669318
"12035",2286,40,115081,1986.42695145159,34.7581268845422,1.74978127734033
"12037",794,4,12125,6548.45360824742,32.9896907216495,0.503778337531486
"12039",3097,56,45660,6782.74200613228,122.645641699518,1.80820148530836
"12041",628,19,18582,3379.61468087396,102.249488752556,3.02547770700637
"12043",626,6,13811,4532.61892694229,43.4436318876258,0.958466453674121
"12045",992,15,13639,7273.26050296943,109.978737444094,1.51209677419355
"12047",926,10,14428,6418.07596340449,69.309675630718,1.07991360691145
"12049",1654,17,26937,6140.25318335375,63.1102201432973,1.02781136638452
"12051",2294,44,42022,5459.04526200562,104.707058207606,1.9180470793374
"12053",4022,178,193920,2074.05115511551,91.7904290429043,4.425658876181
"12055",2952,123,106221,2779.11147513204,115.796311463835,4.16666666666667
"12057",50790,842,1471968,3450.48261918737,57.2023304854453,1.65780665485332
"12059",987,13,19617,5031.35035938217,66.2690523525514,1.31712259371834
"12061",4159,126,159923,2600.62655152792,78.7879166849046,3.02957441692715
"12063",3341,84,46414,7198.25914594734,180.979876761322,2.51421730020952
"12065",705,11,14246,4948.75754597782,77.2146567457532,1.56028368794326
"12067",1291,17,8422,15328.9004986939,201.852291617193,1.31680867544539
"12069",9195,235,367118,2504.64428330945,64.012115995402,2.55573681348559
"12071",24842,531,770577,3223.81799612498,68.9094016561615,2.13750905724177
"12073",12988,119,293582,4423.97694681554,40.5338201933361,0.916230366492147
"12075",1209,12,41503,2913.04243066766,28.9135725128304,0.992555831265509
"12077",549,12,8354,6571.70217859708,143.643763466603,2.18579234972678
"12079",1121,25,18493,6061.75309576597,135.186286703077,2.23015165031222
"12081",14114,334,403253,3500.03595757502,82.8264141866272,2.36644466487176
"12083",11313,362,365579,3094.5431767142,99.0210050358472,3.19985856978697
"12085",5566,169,161000,3457.14285714286,104.968944099379,3.03629177146964
"12086",194356,3683,2716940,7153.48885142845,135.55691329216,1.89497622918768
"12087",2568,25,74228,3459.6109284906,33.680012933125,0.973520249221184
"12089",2609,52,88625,2943.86459802539,58.6741889985896,1.99310080490609
"12091",7062,138,210738,3351.08048856874,65.4841556814623,1.95412064570943
"12093",1806,42,42168,4282.86852589641,99.601593625498,2.32558139534884
"12095",48729,591,1393452,3496.99882019617,42.4126557642459,1.21283014221511
"12097",15106,211,375751,4020.21551506184,56.1542085051004,1.39679597510923
"12099",55449,1609,1496770,3704.57718954816,107.498146007737,2.9017655863947
"12101",11788,250,553947,2128.00141529785,45.1306713458147,2.12080081438751
"12103",27675,831,974996,2838.47318347973,85.231118896898,3.00271002710027
"12105",24129,638,724777,3329.16193532631,88.0270759143847,2.64412118198019
"12107",2485,54,74521,3334.630506837,72.4627957220113,2.17303822937626
"12109",7047,88,264672,2662.54080522307,33.24870027808,1.24875833688094
"12111",9521,341,328297,2900.11788106501,103.86936219338,3.58155655918496
"12113",6233,89,184313,3381.74735368639,48.2874241100736,1.42788384405583
"12115",10429,351,433742,2404.42475019712,80.9236827422754,3.36561511170774
"12117",10938,250,471826,2318.22748216504,52.9856345347649,2.28560980069483
"12119",3086,88,132420,2330.46367618185,66.4552182449781,2.85158781594297
"12121",3069,81,44417,6909.51662651687,182.362608911003,2.63929618768328
"12123",1531,18,21569,7098.15012286151,83.4531039918401,1.17570215545395
"12125",1177,49,15237,7724.61770689768,321.585613966004,4.16312659303314
"12127",13653,329,553284,2467.62964408875,59.4631328576283,2.4097267999707
"12129",1386,11,33739,4108.00557218649,32.6032188268769,0.793650793650794
"12131",3027,32,74071,4086.61959471318,43.2017928744043,1.05715229600264
"12133",1300,24,25473,5103.44286106858,94.2174066658815,1.84615384615385
"13001",1194,38,18386,6494.07157619928,206.678994887414,3.18257956448911
"13003",492,7,8165,6025.7195345989,85.7317819963258,1.42276422764228
"13005",644,17,11164,5768.54174131136,152.275170189896,2.63975155279503
"13007",99,6,3038,3258.7228439763,197.498354180382,6.06060606060606
"13009",2373,66,44890,5286.25529071063,147.026063711294,2.78128950695322
"13011",596,9,19234,3098.67942185713,46.7921389206613,1.51006711409396
"13013",2759,55,83240,3314.51225372417,66.0740028832292,1.99347589706415
"13015",3854,96,107738,3577.19653232843,89.1050511425866,2.49091852620654
"13017",901,34,16700,5395.20958083832,203.592814371258,3.77358490566038
"13019",507,15,19397,2613.8062586998,77.3315461153787,2.9585798816568
"13021",6824,204,153159,4455.50049295177,133.194915088242,2.989449003517
"13023",517,27,12873,4016.15784976307,209.741319039851,5.22243713733075
"13025",490,13,19109,2564.23674708253,68.030770840965,2.6530612244898
"13027",554,26,15457,3584.13663712234,168.20857863751,4.69314079422383
"13029",1338,16,39627,3376.48572942691,40.3765109647463,1.19581464872945
"13031",3162,33,79608,3971.96261682243,41.4531202894181,1.04364326375712
"13033",917,12,22383,4096.85922351785,53.6121163382925,1.30861504907306
"13035",777,44,24936,3115.97690086622,176.451716393969,5.66280566280566
"13037",278,10,6189,4491.84036193246,161.576991436419,3.59712230215827
"13039",1499,18,54666,2742.10661105623,32.927230819888,1.20080053368913
"13043",565,25,10803,5230.02869573267,231.417198926224,4.42477876106195
"13045",3558,80,119992,2965.19767984532,66.6711114074272,2.24845418774592
"13047",1616,25,67580,2391.24001183782,36.9931932524416,1.5470297029703
